435,0
436,0
437,1
438,0
439,0
440,1
441,0
442,0
443,0
444,1
445,0
446,0
447,0
448,1
449,0
450,0
451,0
452,0
453,0
454,0
455,1
456,0
457,0
458,1
459,0
460,0
461,0
462,1
463,0
464,0
465,1
466,1
467,0
468,0
469,0
470,0
471,0
472,0
473,0
474,1
475,0
476,0
477,1
478,0
479,0
480,0
481,0
482,0
483,0
484,0
485,0
486,0
487,0
488,0
489,0
490,1
491,0
492,1
493,0
494,0
495,0
496,0
497,0
498,0
499,0
500,0
501,1
502,1
503,1
504,0
505,0
506,0
507,0
508,0
509,0
510,0
511,1
512,1
513,0
514,0
515,0
516,1
517,1
518,0
519,0
520,0
521,1
522,0
523,0
524,0
525,1
526,0
527,0
528,0
529,1
530,1
531,0
532,0
533,0
534,0
535,1
536,1
537,0
538,1
539,0
540,0
541,0
542,1
543,0
544,0
545,1
546,1
547,0
548,0
549,0
550,0
551,0
552,0
553,1
554,0
555,0
556,0
557,0
558,1
559,1
560,0
561,1
562,0
563,0
564,0
565,0
566,1
567,0
568,0
569,0
570,0
571,1
572,0
573,0
574,0
575,0
576,0
577,0
578,0
579,0
580,1
581,1
582,1
583,1
584,0
585,0
586,0
587,1
588,1
589,0
590,0
591,0
592,1
593,1
594,0
595,0
596,0
597,0
598,0
599,0
600,1
601,0
602,0
603,0
604,0
605,1
606,0
607,0
608,0
609,1
610,0
611,0
612,0
613,0
614,1
615,0
616,0
617,0
618,1
619,0
620,1
621,0
622,0
623,0
624,0
625,0
626,1
627,1
628,0
629,0
630,0
631,1
632,1
633,0
634,0
318,0
319,0
320,0
321,0
322,0
323,1
324,0
325,0
326,0
327,1
328,0
329,0
330,1
331,0
332,0
333,1
334,0
335,0
336,0
337,0
338,0
339,0
340,0
341,0
342,0
343,0
344,0
345,1
346,0
347,0
348,0
349,0
350,1
351,1
352,0
353,0
354,1
355,0
356,1
357,0
358,0
359,1
360,0
361,0
362,0
363,1
364,1
365,0
366,0
367,1
368,0
369,0
370,1
371,1
372,0
373,0
374,0
375,0
376,0
377,0
378,1
379,0
380,1
381,1
382,0
383,0
384,1
385,0
386,0
387,0
388,0
389,0
390,0
391,0
392,0
393,0
394,1
395,1
396,0
397,0
398,0
399,0
400,0
401,0
402,0
403,0
404,0
405,0
406,0
407,1
408,0
409,0
410,0
411,1
412,0
413,0
414,0
415,0
416,0
417,1
418,0
419,1
420,0
421,1
422,1
423,0
424,0
425,0
426,0
427,0
428,0
429,0
430,0
431,1
432,0
433,0
434,0
435,0
436,0
437,0
438,1
439,1
440,0
441,1
442,0
443,0
444,0
445,0
446,1
447,1
448,1
449,0
450,0
451,0
452,0
453,0
454,1
455,0
456,0
457,0
458,0
459,0
460,0
461,0
462,1
463,0
464,0
465,0
466,0
467,0
468,0
469,0
470,0
471,1
472,0
473,0
474,0
475,0
476,0
477,0
478,0
479,0
480,0
481,0
482,0
483,1
484,0
485,1
486,1
487,0
488,0
489,1
490,0
491,1
492,0
493,1
494,0
495,0
496,0
497,0
498,0
499,1
500,1
501,1
502,0
503,0
504,0
505,1
506,1
507,1
508,0
509,0
510,0
511,0
512,0
513,1
514,1
515,0
516,0
517,0
518,0
519,1
520,1
521,0
522,1
523,1
524,1
525,0
526,0
527,0
528,1
529,0
530,0
531,0
532,1
533,1
534,0
535,0
536,1
537,0
538,0
539,0
540,0
541,0
542,0
543,0
544,1
545,0
546,0
547,1
548,1
549,0
550,0
551,0
552,1
553,0
554,1
555,0
556,1
557,0
558,1
559,0
560,0
561,0
562,0
563,1
564,0
565,1
566,0
567,0
568,0
569,0
570,0
571,0
572,0
573,0
574,0
575,0
576,0
577,0
578,1
579,1
580,0
581,1
582,0
583,0
584,1
585,0
586,0
587,0
588,0
589,0
590,1
591,0
592,0
593,0
594,1
595,1
596,0
597,1
598,1
599,0
600,0
601,1
602,0
603,0
604,0
605,1
606,0
607,1
608,1
609,1
610,0
611,0
612,1
613,1
614,0
615,0
616,0
617,0
618,0
619,0
620,0
621,1
622,0
623,0
624,1
625,0
626,1
627,0
628,0
629,0
630,0
631,1
632,0
633,0
634,1
318,0
319,1
320,1
321,0
322,0
323,0
324,0
325,0
326,0
327,0
328,0
329,0
330,1
331,0
332,0
333,0
334,0
335,0
336,0
337,0
338,0
339,0
340,1
341,1
342,0
343,1
344,1
345,0
346,0
347,0
348,0
349,1
350,1
351,0
352,0
353,1
354,0
355,0
356,0
357,0
358,0
359,0
360,0
361,0
362,0
363,0
364,1
365,0
366,0
367,1
368,0
369,0
370,0
371,1
372,0
373,0
374,0
375,0
376,0
377,1
378,1
379,0
380,0
381,0
382,1
383,0
384,0
385,1
386,0
387,1
388,1
389,0
390,1
391,0
392,0
393,0
394,0
395,0
396,0
397,0
398,0
399,0
400,1
401,0
402,0
403,0
404,0
405,1
406,0
407,0
408,0
409,0
410,1
411,0
412,0
413,0
414,1
415,0
416,1
417,0
418,0
419,0
420,0
421,0
422,0
423,0
424,1
425,1
426,0
427,0
428,1
429,0
430,0
431,0
432,0
433,0
434,1
435,1
436,0
437,0
438,1
439,0
440,0
441,0
442,0
443,1
444,0
445,0
446,0
447,1
448,0
449,0
450,0
451,1
452,0
453,0
454,0
455,1
456,0
457,0
458,1
459,0
460,0
461,0
462,0
463,1
464,0
465,0
466,0
467,0
468,0
469,0
470,0
471,0
472,0
473,0
474,0
475,0
476,0
477,0
478,0
479,0
480,0
481,0
482,1
483,1
484,0
485,0
486,0
487,0
488,0
489,0
490,0
491,0
492,0
493,1
494,1
495,1
496,1
497,0
498,0
499,0
500,0
501,0
502,1
503,0
504,0
505,0
506,1
507,0
508,1
509,1
510,1
511,1
512,0
513,0
514,0
515,0
516,1
517,0
518,0
519,1
520,0
521,1
522,0
523,1
524,1
525,0
526,0
527,0
528,0
529,0
530,1
531,0
532,0
533,1
534,0
535,0
536,0
537,1
538,0
539,0
540,0
541,0
542,0
543,0
544,0
545,0
546,0
547,0
548,0
549,0
550,1
551,0
552,1
553,0
554,0
555,0
556,0
557,1
558,0
559,0
560,0
561,0
562,0
563,0
564,0
565,0
566,0
567,1
568,1
569,0
570,0
571,0
572,0
573,1
574,1
575,0
576,0
577,0
578,1
579,1
580,0
581,0
582,0
583,0
584,0
585,0
586,0
587,1
588,1
589,0
590,0
591,0
592,0
593,0
594,0
595,0
596,1
597,1
598,1
599,1
600,0
601,0
602,0
603,1
604,1
605,0
606,0
607,0
608,1
609,0
610,0
611,1
612,0
613,0
614,0
615,0
616,0
617,0
618,0
619,0
620,0
621,1
622,0
623,0
624,1
625,0
626,0
627,0
628,1
629,1
630,0
631,1
632,1
633,0
634,0
318,0
319,0
320,0
321,0
322,0
323,0
324,0
325,0
326,0
327,0
328,0
329,0
330,1
331,1
332,0
333,0
334,0
335,1
336,1
337,0
338,0
339,1
340,0
341,0
342,1
343,0
344,0
345,0
346,1
347,0
348,0
349,0
350,0
351,1
352,0
353,1
354,0
355,1
356,0
357,0
358,0
359,0
360,1
361,0
362,0
363,1
364,0
365,0
366,0
367,0
368,0
369,0
370,0
371,0
372,0
373,0
374,0
375,0
376,0
377,0
378,0
379,1
380,0
381,1
382,1
383,0
384,0
385,1
386,1
387,0
388,1
389,0
390,0
391,0
392,0
393,1
394,1
395,0
396,0
397,0
398,0
399,0
400,0
401,0
402,0
403,1
404,1
405,1
406,0
407,0
408,1
409,0
410,0
411,1
412,1
413,1
414,0
415,0
416,0
417,1
418,0
419,0
420,1
421,0
422,1
423,1
424,0
425,0
426,1
427,0
428,0
429,1
430,0
431,0
432,0
433,0
434,1
435,0
436,1
437,0
438,0
439,0
440,0
441,0
442,1
443,0
444,1
445,0
446,0
447,0
448,0
449,0
450,0
451,0
452,1
453,0
454,0
455,0
456,0
457,0
458,1
459,0
460,1
461,0
462,1
463,0
464,0
465,0
466,0
467,0
468,1
469,0
470,1
471,0
472,0
473,0
474,1
475,0
476,1
477,1
478,0
479,0
480,0
481,0
482,0
483,1
484,0
485,0
486,0
487,1
488,0
489,1
490,1
491,1
492,1
493,0
494,0
495,0
496,1
497,0
498,1
499,0
500,0
501,1
502,0
503,1
504,0
505,0
506,1
507,0
508,0
509,0
510,0
511,0
512,0
513,0
514,0
515,0
516,0
517,0
518,0
519,0
520,0
521,1
522,0
523,0
524,0
525,0
526,0
527,1
528,0
529,0
530,0
531,0
532,0
533,0
534,1
535,0
536,1
537,1
538,0
539,0
540,1
541,0
542,0
543,1
544,0
545,0
546,1
547,1
548,1
549,0
550,0
551,0
552,0
553,0
554,0
555,0
556,0
557,0
558,0
559,0
560,0
561,1
562,0
563,1
564,0
565,1
566,1
567,1
568,1
569,0
570,0
571,0
572,0
573,0
574,0
575,0
576,0
577,0
578,1
579,1
580,0
581,0
582,0
583,1
584,1
585,0
586,0
587,0
588,0
589,0
590,1
591,1
592,0
593,0
594,1
595,0
596,1
597,0
598,0
599,0
600,0
601,0
602,0
603,1
604,1
605,1
606,0
607,1
608,1
609,0
610,1
611,0
612,0
613,0
614,0
615,0
616,0
617,0
618,0
619,1
620,0
621,1
622,0
623,0
624,0
625,1
626,1
627,1
628,0
629,0
630,1
631,0
632,1
633,0
634,0
318,0
319,0
320,1
321,0
322,0
323,0
324,0
325,0
326,0
327,1
328,0
329,0
330,0
331,0
332,1
333,0
334,0
335,1
336,0
337,1
338,0
339,0
340,0
341,0
342,0
343,1
344,1
345,1
346,0
347,0
348,1
349,0
350,0
351,0
352,1
353,0
354,1
355,1
356,1
357,0
358,1
359,1
360,0
361,1
362,1
363,0
364,0
365,0
366,0
367,1
368,1
369,0
370,0
371,0
372,1
373,0
374,1
375,0
376,0
377,0
378,1
379,0
380,0
381,0
382,1
383,1
384,0
385,0
386,0
387,0
388,0
389,0
390,0
391,1
392,0
393,1
394,1
395,0
396,0
397,0
398,1
399,0
400,1
401,0
402,0
403,0
404,0
405,0
406,0
407,1
408,1
409,0
410,0
411,1
412,0
413,0
414,0
415,0
416,0
417,0
418,0
419,1
420,1
421,0
422,0
423,0
424,0
425,0
426,0
427,1
428,0
429,0
430,0
431,0
432,0
433,0
434,1
435,0
436,1
437,0
438,1
439,0
440,0
441,1
442,0
443,1
444,1
445,0
446,1
447,1
448,0
449,0
450,0
451,0
452,0
453,0
454,0
455,1
456,0
457,0
458,0
459,0
460,1
461,0
462,1
463,0
464,0
465,0
466,0
467,0
468,0
469,0
470,0
471,1
472,1
473,0
474,0
475,1
476,1
477,0
478,1
479,0
480,0
481,0
482,0
483,0
484,0
485,0
486,0
487,0
488,0
489,1
490,0
491,0
492,0
493,1
494,0
495,0
496,1
497,0
498,0
499,0
500,0
501,0
502,0
503,0
504,1
505,0
506,0
507,1
508,0
509,0
510,1
511,1
512,0
513,0
514,0
515,0
516,1
517,0
518,1
519,0
520,0
521,0
522,0
523,0
524,0
525,0
526,0
527,0
528,1
529,1
530,1
531,1
532,0
533,0
534,1
535,0
536,1
537,0
538,1
539,0
540,0
541,0
542,1
543,0
544,0
545,1
546,1
547,0
548,1
549,1
550,0
551,0
552,1
553,1
554,0
555,0
556,1
557,0
558,0
559,0
560,0
561,0
562,0
563,1
564,1
565,0
566,0
567,1
568,0
569,0
570,1
571,0
572,1
573,1
574,0
575,1
576,0
577,0
578,0
579,0
580,0
581,0
582,0
583,1
584,1
585,0
586,0
587,1
588,0
589,0
590,1
591,1
592,1
593,1
594,0
595,0
596,0
597,0
598,1
599,0
600,1
601,0
602,0
603,0
604,1
605,0
606,0
607,1
608,0
609,0
610,0
611,0
612,0
613,0
614,1
615,0
616,0
617,1
618,0
619,0
620,0
621,1
622,0
623,0
624,0
625,0
626,0
627,0
628,0
629,0
630,0
631,0
632,0
633,0
634,1
318,0
319,0
320,1
321,1
322,0
323,0
324,0
325,0
326,0
327,1
328,1
329,0
330,1
331,0
332,1
333,1
334,0
335,0
336,1
337,0
338,0
339,0
340,1
341,0
342,0
343,0
344,0
345,1
346,0
347,0
348,1
349,0
350,0
351,1
352,0
353,0
354,0
355,1
356,0
357,0
358,0
359,0
360,0
361,0
362,0
363,0
364,0
365,0
366,1
367,0
368,1
369,1
370,1
371,0
372,1
373,0
374,0
375,0
376,0
377,1
378,0
379,0
380,0
381,0
382,1
383,0
384,0
385,0
386,0
387,1
388,0
389,0
390,0
391,1
392,0
393,0
394,0
395,0
396,0
397,1
398,1
399,0
400,1
401,0
402,0
403,0
404,0
405,0
406,0
407,0
408,0
409,1
410,0
411,0
412,0
413,1
414,1
415,0
416,1
417,1
418,0
419,1
420,0
421,0
422,0
423,0
424,0
425,0
426,0
427,0
428,0
429,0
430,1
431,1
432,0
433,0
434,0
435,0
436,0
437,0
438,0
439,0
440,0
441,0
442,1
443,0
444,1
445,0
446,0
447,1
448,0
449,1
450,0
451,1
452,0
453,0
454,0
455,0
456,1
457,1
458,0
459,1
460,0
461,1
462,1
463,1
464,1
465,0
466,0
467,0
468,0
469,1
470,0
471,0
472,0
473,0
474,0
475,0
476,0
477,0
478,0
479,0
480,1
481,0
482,0
483,0
484,0
485,1
486,0
487,1
488,0
489,1
490,0
491,0
492,0
493,0
494,0
495,0
496,0
497,0
498,0
499,0
500,0
501,1
502,0
503,0
504,0
505,0
506,1
507,0
508,0
509,0
510,0
511,1
512,0
513,1
514,0
515,1
516,0
517,1
518,0
519,1
520,1
521,0
522,0
523,1
524,0
525,1
526,0
527,1
528,1
529,0
530,0
531,0
532,0
533,0
534,0
535,1
536,0
537,0
538,0
539,0
540,1
541,0
542,1
543,0
544,0
545,0
546,0
547,1
548,0
549,0
550,0
551,1
552,0
553,0
554,1
555,0
556,1
557,0
558,0
559,0
560,1
561,1
562,0
563,0
564,1
565,0
566,0
567,0
568,0
569,0
570,0
571,1
572,0
573,0
574,1
575,0
576,0
577,0
578,0
579,1
580,0
581,0
582,1
583,0
584,0
585,0
586,0
587,0
588,0
589,0
590,1
591,0
592,0
593,0
594,0
595,0
596,1
597,0
598,1
599,1
600,1
601,0
602,0
603,1
604,0
605,0
606,0
607,1
608,0
609,0
610,0
611,1
612,0
613,0
614,0
615,0
616,1
617,1
618,0
619,0
620,0
621,0
622,0
623,0
624,1
625,0
626,1
627,1
628,1
629,0
630,0
631,0
632,1
633,0
634,0
318,0
319,0
320,0
321,0
322,0
323,1
324,0
325,0
326,0
327,0
328,1
329,0
330,0
331,0
332,0
333,0
334,0
335,0
336,1
337,0
338,1
339,1
340,0
341,0
342,0
343,0
344,1
345,0
346,0
347,0
348,0
349,1
350,0
351,0
352,0
353,0
354,0
355,0
356,0
357,0
358,0
359,0
360,1
361,0
362,0
363,0
364,1
365,1
366,0
367,0
368,0
369,1
370,0
371,0
372,1
373,0
374,0
375,0
376,0
377,0
378,0
379,1
380,0
381,0
382,1
383,0
384,1
385,0
386,0
387,0
388,0
389,0
390,0
391,1
392,0
393,0
394,1
395,1
396,1
397,0
398,0
399,1
400,1
401,0
402,1
403,1
404,0
405,0
406,0
407,0
408,0
409,1
410,0
411,1
412,0
413,0
414,0
415,1
416,0
417,0
418,0
419,0
420,0
421,1
422,0
423,0
424,0
425,1
426,0
427,0
428,0
429,0
430,0
431,0
432,1
433,0
434,0
435,0
436,0
437,1
438,1
439,0
440,1
441,0
442,1
443,0
444,0
445,0
446,0
447,0
448,1
449,0
450,0
451,0
452,0
453,1
454,1
455,0
456,0
457,0
458,0
459,0
460,0
461,0
462,0
463,0
464,0
465,1
466,1
467,0
468,0
469,0
470,0
471,0
472,1
473,1
474,0
475,0
476,0
477,0
478,1
479,0
480,0
481,1
482,0
483,1
484,0
485,1
486,1
487,1
488,0
489,1
490,0
491,1
492,1
493,0
494,0
495,0
496,0
497,0
498,1
499,1
500,1
501,0
502,0
503,0
504,0
505,1
506,0
507,0
508,1
509,0
510,0
511,1
512,0
513,0
514,1
515,0
516,1
517,1
518,0
519,0
520,0
521,1
522,1
523,1
524,0
525,1
526,1
527,0
528,0
529,0
530,0
531,0
532,1
533,0
534,1
535,0
536,1
537,0
538,0
539,0
540,0
541,1
542,1
543,1
544,0
545,1
546,0
547,0
548,1
549,1
550,0
551,0
552,0
553,0
554,0
555,1
556,0
557,1
558,0
559,0
560,0
561,1
562,0
563,0
564,1
565,0
566,1
567,1
568,0
569,1
570,0
571,0
572,0
573,0
574,0
575,1
576,0
577,0
578,0
579,0
580,0
581,0
582,0
583,1
584,0
585,0
586,0
587,1
588,0
589,0
590,0
591,0
592,1
593,1
594,0
595,1
596,1
597,0
598,0
599,0
600,1
601,0
602,0
603,1
604,0
605,0
606,1
607,0
608,1
609,0
610,1
611,0
612,0
613,0
614,0
615,1
616,0
617,0
618,0
619,0
620,0
621,0
622,1
623,0
624,0
625,1
626,0
627,0
628,0
629,0
630,0
631,1
632,1
633,1
634,1
318,0
319,0
320,0
321,0
322,0
323,0
324,0
325,0
326,0
327,1
328,1
329,0
330,1
331,0
332,0
333,0
334,0
335,0
336,1
337,0
338,0
339,0
340,1
341,1
342,1
343,1
344,0
345,1
346,0
347,1
348,0
349,1
350,1
351,0
352,0
353,0
354,0
355,0
356,0
357,0
358,0
359,0
360,0
361,0
362,0
363,1
364,1
365,0
366,1
367,1
368,1
369,0
370,1
371,1
372,1
373,1
374,0
375,1
376,1
377,1
378,1
379,0
380,0
381,1
382,0
383,1
384,0
385,0
386,0
387,0
388,0
389,1
390,1
391,0
392,0
393,1
394,1
395,1
396,0
397,0
398,0
399,1
400,0
401,0
402,0
403,0
404,1
405,0
406,0
407,0
408,1
409,0
410,0
411,0
412,0
413,1
414,0
415,0
416,0
417,0
418,1
419,0
420,1
421,0
422,0
423,1
424,0
425,0
426,0
427,0
428,1
429,0
430,0
431,0
432,0
433,0
434,0
435,0
436,0
437,0
438,0
439,0
440,1
441,0
442,0
443,1
444,0
445,1
446,0
447,0
448,0
449,0
450,0
451,1
452,1
453,0
454,1
455,0
456,0
457,1
458,0
459,0
460,1
461,0
462,0
463,0
464,1
465,0
466,1
467,1
468,1
469,0
470,0
471,0
472,0
473,0
474,1
475,0
476,1
477,0
478,0
479,1
480,1
481,0
482,0
483,0
484,0
485,0
486,0
487,0
488,0
489,0
490,1
491,1
492,1
493,0
494,0
495,1
496,0
497,1
498,0
499,0
500,0
501,1
502,1
503,1
504,1
505,1
506,0
507,0
508,0
509,0
510,1
511,1
512,0
513,0
514,0
515,0
516,0
517,0
518,0
519,1
520,0
521,0
522,0
523,0
524,0
525,0
526,0
527,0
528,1
529,0
530,1
531,0
532,0
533,1
534,0
535,1
536,0
537,0
538,0
539,0
540,1
541,0
542,0
543,0
544,0
545,1
546,0
547,1
548,0
549,1
550,0
551,0
552,0
553,1
554,0
555,1
556,0
557,0
558,0
559,0
560,0
561,0
562,0
563,0
564,0
565,0
566,0
567,0
568,1
569,0
570,0
571,1
572,0
573,1
574,0
575,0
576,0
577,0
578,0
579,0
580,0
581,0
582,0
583,0
584,0
585,0
586,0
587,1
588,0
589,0
590,1
591,0
592,0
593,0
594,1
595,1
596,0
597,1
598,0
599,0
600,1
601,0
602,0
603,0
604,0
605,0
606,0
607,0
608,0
609,1
610,1
611,1
612,0
613,1
614,0
615,0
616,0
617,0
618,0
619,0
620,1
621,0
622,0
623,0
624,0
625,1
626,0
627,0
628,1
629,0
630,0
631,1
632,0
633,1
634,0
318,1
319,0
320,1
321,1
322,0
323,0
324,1
325,0
326,1
327,1
328,0
329,0
330,0
331,1
332,1
333,0
334,0
335,1
336,0
337,0
338,0
339,1
340,0
341,1
342,0
343,1
344,0
345,0
346,0
347,1
348,0
349,0
350,0
351,0
352,0
353,0
354,1
355,0
356,0
357,0
358,1
359,1
360,1
361,0
362,0
363,0
364,0
365,0
366,1
367,0
368,0
369,0
370,1
371,0
372,1
373,1
374,0
375,1
376,0
377,0
378,1
379,1
380,0
381,0
382,0
383,0
384,0
385,1
386,1
387,0
388,1
389,1
390,0
391,0
392,0
393,0
394,0
395,0
396,1
397,1
398,0
399,0
400,0
401,0
402,0
403,0
404,0
405,1
406,0
407,0
408,1
409,0
410,0
411,0
412,0
413,0
414,1
415,1
416,0
417,1
418,0
419,0
420,0
421,0
422,0
423,1
424,0
425,0
426,0
427,1
428,0
429,0
430,1
431,1
432,0
433,1
434,0
435,0
436,1
437,0
438,1
439,1
440,0
441,1
442,1
443,0
444,1
445,1
446,0
447,1
448,0
449,1
450,1
451,0
452,0
453,1
454,0
455,0
456,0
457,0
458,0
459,0
460,0
461,0
462,0
463,0
464,0
465,0
466,0
467,0
468,0
469,0
470,0
471,0
472,1
473,0
474,0
475,1
476,0
477,1
478,1
479,0
480,0
481,1
482,0
483,0
484,0
485,0
486,0
487,1
488,0
489,0
490,0
491,0
492,1
493,1
494,1
495,1
496,0
497,0
498,0
499,0
500,1
501,1
502,1
503,0
504,0
505,1
506,0
507,0
508,0
509,0
510,0
511,0
512,0
513,1
514,0
515,0
516,0
517,1
518,0
519,0
520,1
521,0
522,0
523,0
524,1
525,1
526,0
527,0
528,0
529,1
530,0
531,0
532,0
533,0
534,0
535,0
536,0
537,0
538,1
539,0
540,1
541,0
542,0
543,1
544,0
545,0
546,0
547,1
548,0
549,0
550,0
551,0
552,0
553,1
554,0
555,0
556,1
557,0
558,1
559,0
560,0
561,1
562,0
563,0
564,1
565,1
566,1
567,1
568,0
569,1
570,1
571,0
572,0
573,0
574,0
575,0
576,0
577,0
578,0
579,1
580,0
581,0
582,0
583,1
584,0
585,0
586,0
587,0
588,1
589,0
590,1
591,0
592,1
593,0
594,1
595,0
596,0
597,0
598,0
599,0
600,0
601,0
602,0
603,0
604,0
605,0
606,0
607,1
608,0
609,0
610,0
611,0
612,0
613,0
614,0
615,0
616,0
617,0
618,0
619,0
620,0
621,1
622,0
623,1
624,1
625,1
626,1
627,1
628,0
629,1
630,0
631,0
632,0
633,0
634,0
